pair,hour_of_week,spread_multiplier,n_quotes,source
EURCHF,25,0.9639,838.0,dukascopy_sample
EURCHF,26,0.965,836.0,dukascopy_sample
EURCHF,27,0.9657,832.0,dukascopy_sample
EURCHF,28,0.9642,833.0,dukascopy_sample
EURCHF,29,0.9639,838.0,dukascopy_sample
EURCHF,30,0.7913,840.0,dukascopy_sample
EURCHF,31,0.7422,840.0,dukascopy_sample
EURCHF,32,0.7422,840.0,dukascopy_sample
EURCHF,33,0.7667,840.0,dukascopy_sample
EURCHF,34,0.7225,840.0,dukascopy_sample
EURCHF,35,0.7422,840.0,dukascopy_sample
EURCHF,36,0.7422,840.0,dukascopy_sample
EURCHF,37,0.7422,840.0,dukascopy_sample
EURCHF,38,0.7422,840.0,dukascopy_sample
EURCHF,39,0.7422,840.0,dukascopy_sample
EURCHF,40,0.7667,840.0,dukascopy_sample
EURCHF,41,0.7913,840.0,dukascopy_sample
EURCHF,42,0.7915,839.0,dukascopy_sample
EURCHF,43,0.7913,840.0,dukascopy_sample
EURCHF,44,0.9375,827.0,dukascopy_sample
EURCHF,45,3.3574,810.0,dukascopy_sample
EURCHF,46,1.523,803.0,dukascopy_sample
EURCHF,47,1.088,815.0,dukascopy_sample
EURCHF,48,0.9894,836.0,dukascopy_sample
EURCHF,49,0.9395,838.0,dukascopy_sample
EURCHF,50,0.9396,833.0,dukascopy_sample
EURCHF,51,0.9418,830.0,dukascopy_sample
EURCHF,52,0.9477,707.0,dukascopy_sample
EURCHF,53,0.9417,717.0,dukascopy_sample
EURCHF,54,0.8028,720.0,dukascopy_sample
EURCHF,55,0.734,720.0,dukascopy_sample
EURCHF,56,0.734,720.0,dukascopy_sample
EURCHF,57,0.734,720.0,dukascopy_sample
EURCHF,58,0.7569,720.0,dukascopy_sample
EURCHF,59,0.734,720.0,dukascopy_sample
EURCHF,60,0.734,720.0,dukascopy_sample
EURCHF,61,0.734,720.0,dukascopy_sample
EURCHF,62,0.734,720.0,dukascopy_sample
EURCHF,63,0.734,720.0,dukascopy_sample
EURCHF,64,0.7569,720.0,dukascopy_sample
EURCHF,65,0.7812,714.0,dukascopy_sample
EURCHF,66,0.831,702.0,dukascopy_sample
EURCHF,67,0.8506,714.0,dukascopy_sample
EURCHF,68,0.9904,707.0,dukascopy_sample
EURCHF,69,3.172,693.0,dukascopy_sample
EURCHF,70,1.5167,706.0,dukascopy_sample
EURCHF,71,1.0587,711.0,dukascopy_sample
EURCHF,72,0.9399,719.0,dukascopy_sample
EURCHF,73,0.9179,719.0,dukascopy_sample
EURCHF,74,0.9403,718.0,dukascopy_sample
EURCHF,75,0.9439,708.0,dukascopy_sample
EURCHF,76,0.9434,707.0,dukascopy_sample
EURCHF,77,0.8945,720.0,dukascopy_sample
EURCHF,78,0.8028,720.0,dukascopy_sample
EURCHF,79,0.7569,720.0,dukascopy_sample
EURCHF,80,0.7684,720.0,dukascopy_sample
EURCHF,81,0.7569,720.0,dukascopy_sample
EURCHF,82,0.7569,720.0,dukascopy_sample
EURCHF,83,0.7569,720.0,dukascopy_sample
EURCHF,84,0.734,720.0,dukascopy_sample
EURCHF,85,0.734,720.0,dukascopy_sample
EURCHF,86,0.7569,720.0,dukascopy_sample
EURCHF,87,0.734,720.0,dukascopy_sample
EURCHF,88,0.7337,719.0,dukascopy_sample
EURCHF,89,0.7798,720.0,dukascopy_sample
EURCHF,90,0.803,719.0,dukascopy_sample
EURCHF,91,0.826,719.0,dukascopy_sample
EURCHF,92,0.9646,714.0,dukascopy_sample
EURCHF,93,3.1851,699.0,dukascopy_sample
EURCHF,94,1.6554,712.0,dukascopy_sample
EURCHF,95,1.0706,702.0,dukascopy_sample
EURCHF,96,0.9648,717.0,dukascopy_sample
EURCHF,97,0.9172,716.0,dukascopy_sample
EURCHF,98,0.8957,715.0,dukascopy_sample
EURCHF,99,0.873,716.0,dukascopy_sample
EURCHF,100,0.9476,700.0,dukascopy_sample
EURCHF,101,0.8954,717.0,dukascopy_sample
EURCHF,102,0.8028,720.0,dukascopy_sample
EURCHF,103,0.711,720.0,dukascopy_sample
EURCHF,104,0.6881,720.0,dukascopy_sample
EURCHF,105,0.7225,720.0,dukascopy_sample
EURCHF,106,0.734,720.0,dukascopy_sample
EURCHF,107,0.6881,720.0,dukascopy_sample
EURCHF,108,0.734,720.0,dukascopy_sample
EURCHF,109,0.734,720.0,dukascopy_sample
EURCHF,110,0.734,720.0,dukascopy_sample
EURCHF,111,0.7569,720.0,dukascopy_sample
EURCHF,112,0.7569,720.0,dukascopy_sample
EURCHF,113,0.8028,720.0,dukascopy_sample
EURCHF,114,0.8028,720.0,dukascopy_sample
EURCHF,115,0.8716,720.0,dukascopy_sample
EURCHF,116,1.1239,720.0,dukascopy_sample
EURCHF,165,8.6246,667.0,dukascopy_sample
EURCHF,166,1.6323,768.0,dukascopy_sample
EURCHF,167,0.9833,762.0,dukascopy_sample
EURJPY,0,0.8869,780.0,dukascopy_sample
EURJPY,1,0.8403,780.0,dukascopy_sample
EURJPY,2,0.8558,780.0,dukascopy_sample
EURJPY,3,0.8247,780.0,dukascopy_sample
EURJPY,4,0.831,841.0,dukascopy_sample
EURJPY,5,0.8308,840.0,dukascopy_sample
EURJPY,6,0.7369,840.0,dukascopy_sample
EURJPY,7,0.7297,840.0,dukascopy_sample
EURJPY,8,0.7297,840.0,dukascopy_sample
EURJPY,9,0.7152,840.0,dukascopy_sample
EURJPY,10,0.7586,840.0,dukascopy_sample
EURJPY,11,0.7297,840.0,dukascopy_sample
EURJPY,12,0.7008,840.0,dukascopy_sample
EURJPY,13,0.7441,840.0,dukascopy_sample
EURJPY,14,0.7297,840.0,dukascopy_sample
EURJPY,15,0.6647,840.0,dukascopy_sample
EURJPY,16,0.7658,840.0,dukascopy_sample
EURJPY,17,0.8019,840.0,dukascopy_sample
EURJPY,18,0.8308,840.0,dukascopy_sample
EURJPY,19,0.8308,840.0,dukascopy_sample
EURJPY,20,0.9898,840.0,dukascopy_sample
EURJPY,21,4.1695,817.0,dukascopy_sample
EURJPY,22,1.4015,839.0,dukascopy_sample
EURJPY,23,0.997,840.0,dukascopy_sample
EURJPY,24,0.8308,840.0,dukascopy_sample
EURJPY,25,0.8019,840.0,dukascopy_sample
EURJPY,26,0.7369,840.0,dukascopy_sample
EURJPY,27,0.7658,840.0,dukascopy_sample
EURJPY,28,0.8164,840.0,dukascopy_sample
EURJPY,29,0.7947,840.0,dukascopy_sample
EURJPY,30,0.7947,840.0,dukascopy_sample
EURJPY,31,0.7658,840.0,dukascopy_sample
EURJPY,32,0.7297,840.0,dukascopy_sample
EURJPY,33,0.7297,840.0,dukascopy_sample
EURJPY,34,0.7658,840.0,dukascopy_sample
EURJPY,35,0.7658,840.0,dukascopy_sample
EURJPY,36,0.7947,840.0,dukascopy_sample
EURJPY,37,0.7297,840.0,dukascopy_sample
EURJPY,38,0.7441,840.0,dukascopy_sample
EURJPY,39,0.7297,840.0,dukascopy_sample
EURJPY,40,0.773,840.0,dukascopy_sample
EURJPY,41,0.7658,840.0,dukascopy_sample
EURJPY,42,0.8019,840.0,dukascopy_sample
EURJPY,43,0.7839,840.0,dukascopy_sample
EURJPY,44,0.9894,839.0,dukascopy_sample
EURJPY,45,3.4454,816.0,dukascopy_sample
EURJPY,46,1.3433,835.0,dukascopy_sample
EURJPY,47,0.9603,838.0,dukascopy_sample
EURJPY,48,0.8308,840.0,dukascopy_sample
EURJPY,49,0.8019,840.0,dukascopy_sample
EURJPY,50,0.7947,840.0,dukascopy_sample
EURJPY,51,0.7947,840.0,dukascopy_sample
EURJPY,52,0.8426,722.0,dukascopy_sample
EURJPY,53,0.8091,720.0,dukascopy_sample
EURJPY,54,0.7754,720.0,dukascopy_sample
EURJPY,55,0.7417,720.0,dukascopy_sample
EURJPY,56,0.7417,720.0,dukascopy_sample
EURJPY,57,0.7586,720.0,dukascopy_sample
EURJPY,58,0.7754,720.0,dukascopy_sample
EURJPY,59,0.7417,720.0,dukascopy_sample
EURJPY,60,0.8091,720.0,dukascopy_sample
EURJPY,61,0.8091,720.0,dukascopy_sample
EURJPY,62,0.7754,720.0,dukascopy_sample
EURJPY,63,0.7754,720.0,dukascopy_sample
EURJPY,64,0.8091,720.0,dukascopy_sample
EURJPY,65,0.8091,720.0,dukascopy_sample
EURJPY,66,0.8426,719.0,dukascopy_sample
EURJPY,67,0.8426,719.0,dukascopy_sample
EURJPY,68,1.1791,718.0,dukascopy_sample
EURJPY,69,4.0737,705.0,dukascopy_sample
EURJPY,70,1.416,720.0,dukascopy_sample
EURJPY,71,0.944,720.0,dukascopy_sample
EURJPY,72,0.8597,720.0,dukascopy_sample
EURJPY,73,0.8429,720.0,dukascopy_sample
EURJPY,74,0.7754,720.0,dukascopy_sample
EURJPY,75,0.8091,720.0,dukascopy_sample
EURJPY,76,0.8429,720.0,dukascopy_sample
EURJPY,77,0.8429,720.0,dukascopy_sample
EURJPY,78,0.8091,720.0,dukascopy_sample
EURJPY,79,0.7417,720.0,dukascopy_sample
EURJPY,80,0.7417,720.0,dukascopy_sample
EURJPY,81,0.7417,720.0,dukascopy_sample
EURJPY,82,0.7754,720.0,dukascopy_sample
EURJPY,83,0.7417,720.0,dukascopy_sample
EURJPY,84,0.8091,720.0,dukascopy_sample
EURJPY,85,0.7754,720.0,dukascopy_sample
EURJPY,86,0.7417,720.0,dukascopy_sample
EURJPY,87,0.708,720.0,dukascopy_sample
EURJPY,88,0.7754,720.0,dukascopy_sample
EURJPY,89,0.8429,720.0,dukascopy_sample
EURJPY,90,0.8091,720.0,dukascopy_sample
EURJPY,91,0.8091,720.0,dukascopy_sample
EURJPY,92,1.0114,720.0,dukascopy_sample
EURJPY,93,3.702,695.0,dukascopy_sample
EURJPY,94,1.517,719.0,dukascopy_sample
EURJPY,95,1.0114,720.0,dukascopy_sample
EURJPY,96,0.8429,720.0,dukascopy_sample
EURJPY,97,0.8429,720.0,dukascopy_sample
EURJPY,98,0.7417,720.0,dukascopy_sample
EURJPY,99,0.8429,720.0,dukascopy_sample
EURJPY,100,0.7754,720.0,dukascopy_sample
EURJPY,101,0.8091,720.0,dukascopy_sample
EURJPY,102,0.7754,720.0,dukascopy_sample
EURJPY,103,0.7754,720.0,dukascopy_sample
EURJPY,104,0.7754,720.0,dukascopy_sample
EURJPY,105,0.7417,720.0,dukascopy_sample
EURJPY,106,0.7417,720.0,dukascopy_sample
EURJPY,107,0.7754,720.0,dukascopy_sample
EURJPY,108,0.8091,720.0,dukascopy_sample
EURJPY,109,0.8091,720.0,dukascopy_sample
EURJPY,110,0.7754,720.0,dukascopy_sample
EURJPY,111,0.7417,720.0,dukascopy_sample
EURJPY,112,0.8091,720.0,dukascopy_sample
EURJPY,113,0.7754,720.0,dukascopy_sample
EURJPY,114,0.8429,720.0,dukascopy_sample
EURJPY,115,0.8766,720.0,dukascopy_sample
EURJPY,116,1.2811,720.0,dukascopy_sample
EURJPY,165,9.2438,707.0,dukascopy_sample
EURJPY,166,1.6494,780.0,dukascopy_sample
EURJPY,167,1.1279,779.0,dukascopy_sample
EURNOK,0,1.3944,772.0,dukascopy_sample
EURNOK,1,1.2662,773.0,dukascopy_sample
EURNOK,2,1.23,764.0,dukascopy_sample
EURNOK,3,1.2718,769.0,dukascopy_sample
EURNOK,4,1.0921,822.0,dukascopy_sample
EURNOK,5,0.9819,831.0,dukascopy_sample
EURNOK,6,0.6299,840.0,dukascopy_sample
EURNOK,7,0.5789,840.0,dukascopy_sample
EURNOK,8,0.5791,840.0,dukascopy_sample
EURNOK,9,0.5493,839.0,dukascopy_sample
EURNOK,10,0.5548,840.0,dukascopy_sample
EURNOK,11,0.5329,839.0,dukascopy_sample
EURNOK,12,0.5586,840.0,dukascopy_sample
EURNOK,13,0.5619,840.0,dukascopy_sample
EURNOK,14,0.5617,840.0,dukascopy_sample
EURNOK,15,0.5689,840.0,dukascopy_sample
EURNOK,16,0.6826,839.0,dukascopy_sample
EURNOK,17,0.6875,838.0,dukascopy_sample
EURNOK,18,0.7022,825.0,dukascopy_sample
EURNOK,19,0.7117,831.0,dukascopy_sample
EURNOK,20,0.8641,827.0,dukascopy_sample
EURNOK,21,3.5764,671.0,dukascopy_sample
EURNOK,22,1.7843,809.0,dukascopy_sample
EURNOK,23,1.5545,816.0,dukascopy_sample
EURNOK,24,1.0901,829.0,dukascopy_sample
EURNOK,25,1.0835,824.0,dukascopy_sample
EURNOK,26,1.0447,827.0,dukascopy_sample
EURNOK,27,1.0491,829.0,dukascopy_sample
EURNOK,28,1.0179,827.0,dukascopy_sample
EURNOK,29,0.959,832.0,dukascopy_sample
EURNOK,30,0.6174,840.0,dukascopy_sample
EURNOK,31,0.5745,838.0,dukascopy_sample
EURNOK,32,0.569,840.0,dukascopy_sample
EURNOK,33,0.5491,840.0,dukascopy_sample
EURNOK,34,0.5565,840.0,dukascopy_sample
EURNOK,35,0.5288,840.0,dukascopy_sample
EURNOK,36,0.5281,840.0,dukascopy_sample
EURNOK,37,0.5494,839.0,dukascopy_sample
EURNOK,38,0.5494,840.0,dukascopy_sample
EURNOK,39,0.564,840.0,dukascopy_sample
EURNOK,40,0.6795,837.0,dukascopy_sample
EURNOK,41,0.6795,835.0,dukascopy_sample
EURNOK,42,0.6812,833.0,dukascopy_sample
EURNOK,43,0.7219,832.0,dukascopy_sample
EURNOK,44,0.8684,829.0,dukascopy_sample
EURNOK,45,3.8349,709.0,dukascopy_sample
EURNOK,46,2.1207,821.0,dukascopy_sample
EURNOK,47,1.6332,817.0,dukascopy_sample
EURNOK,48,1.1293,828.0,dukascopy_sample
EURNOK,49,1.1225,833.0,dukascopy_sample
EURNOK,50,1.0199,829.0,dukascopy_sample
EURNOK,51,1.0063,819.0,dukascopy_sample
EURNOK,52,1.0445,713.0,dukascopy_sample
EURNOK,53,0.9522,716.0,dukascopy_sample
EURNOK,54,0.622,718.0,dukascopy_sample
EURNOK,55,0.5644,720.0,dukascopy_sample
EURNOK,56,0.5763,720.0,dukascopy_sample
EURNOK,57,0.537,720.0,dukascopy_sample
EURNOK,58,0.529,720.0,dukascopy_sample
EURNOK,59,0.5224,720.0,dukascopy_sample
EURNOK,60,0.5271,720.0,dukascopy_sample
EURNOK,61,0.5201,720.0,dukascopy_sample
EURNOK,62,0.5337,720.0,dukascopy_sample
EURNOK,63,0.5525,720.0,dukascopy_sample
EURNOK,64,0.6677,717.0,dukascopy_sample
EURNOK,65,0.6899,720.0,dukascopy_sample
EURNOK,66,0.6924,715.0,dukascopy_sample
EURNOK,67,0.7187,711.0,dukascopy_sample
EURNOK,68,0.9298,714.0,dukascopy_sample
EURNOK,69,4.6098,512.0,dukascopy_sample
EURNOK,70,2.1352,704.0,dukascopy_sample
EURNOK,71,1.6126,712.0,dukascopy_sample
EURNOK,72,1.1181,702.0,dukascopy_sample
EURNOK,73,1.1054,709.0,dukascopy_sample
EURNOK,74,1.0957,708.0,dukascopy_sample
EURNOK,75,1.1382,716.0,dukascopy_sample
EURNOK,76,1.0707,713.0,dukascopy_sample
EURNOK,77,0.8884,719.0,dukascopy_sample
EURNOK,78,0.5782,720.0,dukascopy_sample
EURNOK,79,0.568,720.0,dukascopy_sample
EURNOK,80,0.564,720.0,dukascopy_sample
EURNOK,81,0.5594,720.0,dukascopy_sample
EURNOK,82,0.5594,719.0,dukascopy_sample
EURNOK,83,0.5277,720.0,dukascopy_sample
EURNOK,84,0.5432,720.0,dukascopy_sample
EURNOK,85,0.5353,720.0,dukascopy_sample
EURNOK,86,0.5512,720.0,dukascopy_sample
EURNOK,87,0.5759,720.0,dukascopy_sample
EURNOK,88,0.6995,719.0,dukascopy_sample
EURNOK,89,0.7142,715.0,dukascopy_sample
EURNOK,90,0.7075,719.0,dukascopy_sample
EURNOK,91,0.7633,713.0,dukascopy_sample
EURNOK,92,0.9983,709.0,dukascopy_sample
EURNOK,93,5.5122,569.0,dukascopy_sample
EURNOK,94,2.4814,706.0,dukascopy_sample
EURNOK,95,1.7525,704.0,dukascopy_sample
EURNOK,96,1.3244,712.0,dukascopy_sample
EURNOK,97,1.2289,714.0,dukascopy_sample
EURNOK,98,1.2382,705.0,dukascopy_sample
EURNOK,99,1.2281,700.0,dukascopy_sample
EURNOK,100,1.1118,707.0,dukascopy_sample
EURNOK,101,1.0435,711.0,dukascopy_sample
EURNOK,102,0.6446,720.0,dukascopy_sample
EURNOK,103,0.5845,720.0,dukascopy_sample
EURNOK,104,0.5687,720.0,dukascopy_sample
EURNOK,105,0.5403,720.0,dukascopy_sample
EURNOK,106,0.5396,720.0,dukascopy_sample
EURNOK,107,0.5541,720.0,dukascopy_sample
EURNOK,108,0.564,720.0,dukascopy_sample
EURNOK,109,0.5657,720.0,dukascopy_sample
EURNOK,110,0.5812,720.0,dukascopy_sample
EURNOK,111,0.566,720.0,dukascopy_sample
EURNOK,112,0.7064,717.0,dukascopy_sample
EURNOK,113,0.71,715.0,dukascopy_sample
EURNOK,114,0.7377,716.0,dukascopy_sample
EURNOK,115,0.7895,707.0,dukascopy_sample
EURNOK,116,1.2851,699.0,dukascopy_sample
EURNOK,165,6.5161,416.0,dukascopy_sample
EURNOK,166,3.6104,717.0,dukascopy_sample
EURNOK,167,2.6746,752.0,dukascopy_sample
EURSEK,0,1.2621,773.0,dukascopy_sample
EURSEK,1,1.2968,766.0,dukascopy_sample
EURSEK,2,1.15,762.0,dukascopy_sample
EURSEK,3,1.1073,770.0,dukascopy_sample
EURSEK,4,1.0182,828.0,dukascopy_sample
EURSEK,5,0.9848,832.0,dukascopy_sample
EURSEK,6,0.6478,840.0,dukascopy_sample
EURSEK,7,0.5947,840.0,dukascopy_sample
EURSEK,8,0.5592,840.0,dukascopy_sample
EURSEK,9,0.5427,840.0,dukascopy_sample
EURSEK,10,0.5582,840.0,dukascopy_sample
EURSEK,11,0.5559,840.0,dukascopy_sample
EURSEK,12,0.5477,840.0,dukascopy_sample
EURSEK,13,0.553,840.0,dukascopy_sample
EURSEK,14,0.5766,840.0,dukascopy_sample
EURSEK,15,0.5923,838.0,dukascopy_sample
EURSEK,16,0.6422,839.0,dukascopy_sample
EURSEK,17,0.6517,836.0,dukascopy_sample
EURSEK,18,0.6547,834.0,dukascopy_sample
EURSEK,19,0.6842,832.0,dukascopy_sample
EURSEK,20,0.8356,827.0,dukascopy_sample
EURSEK,21,3.9538,642.0,dukascopy_sample
EURSEK,22,1.9439,786.0,dukascopy_sample
EURSEK,23,1.5075,813.0,dukascopy_sample
EURSEK,24,1.085,831.0,dukascopy_sample
EURSEK,25,1.0957,835.0,dukascopy_sample
EURSEK,26,0.9918,821.0,dukascopy_sample
EURSEK,27,1.0266,828.0,dukascopy_sample
EURSEK,28,0.949,821.0,dukascopy_sample
EURSEK,29,0.8959,834.0,dukascopy_sample
EURSEK,30,0.6466,840.0,dukascopy_sample
EURSEK,31,0.575,840.0,dukascopy_sample
EURSEK,32,0.546,840.0,dukascopy_sample
EURSEK,33,0.5471,840.0,dukascopy_sample
EURSEK,34,0.5319,840.0,dukascopy_sample
EURSEK,35,0.5326,840.0,dukascopy_sample
EURSEK,36,0.5206,840.0,dukascopy_sample
EURSEK,37,0.5446,840.0,dukascopy_sample
EURSEK,38,0.5495,840.0,dukascopy_sample
EURSEK,39,0.5576,840.0,dukascopy_sample
EURSEK,40,0.642,839.0,dukascopy_sample
EURSEK,41,0.6594,838.0,dukascopy_sample
EURSEK,42,0.6691,835.0,dukascopy_sample
EURSEK,43,0.6765,824.0,dukascopy_sample
EURSEK,44,0.8471,809.0,dukascopy_sample
EURSEK,45,4.7869,630.0,dukascopy_sample
EURSEK,46,2.3396,772.0,dukascopy_sample
EURSEK,47,1.7104,811.0,dukascopy_sample
EURSEK,48,1.1007,820.0,dukascopy_sample
EURSEK,49,1.0851,838.0,dukascopy_sample
EURSEK,50,1.0069,812.0,dukascopy_sample
EURSEK,51,1.0403,803.0,dukascopy_sample
EURSEK,52,0.974,684.0,dukascopy_sample
EURSEK,53,0.9621,719.0,dukascopy_sample
EURSEK,54,0.6237,719.0,dukascopy_sample
EURSEK,55,0.5561,720.0,dukascopy_sample
EURSEK,56,0.5561,720.0,dukascopy_sample
EURSEK,57,0.5387,720.0,dukascopy_sample
EURSEK,58,0.5434,720.0,dukascopy_sample
EURSEK,59,0.5399,720.0,dukascopy_sample
EURSEK,60,0.5395,720.0,dukascopy_sample
EURSEK,61,0.5335,720.0,dukascopy_sample
EURSEK,62,0.5482,720.0,dukascopy_sample
EURSEK,63,0.5458,719.0,dukascopy_sample
EURSEK,64,0.619,720.0,dukascopy_sample
EURSEK,65,0.6694,718.0,dukascopy_sample
EURSEK,66,0.6933,720.0,dukascopy_sample
EURSEK,67,0.7038,712.0,dukascopy_sample
EURSEK,68,0.9244,714.0,dukascopy_sample
EURSEK,69,4.6803,549.0,dukascopy_sample
EURSEK,70,2.3347,690.0,dukascopy_sample
EURSEK,71,1.8386,689.0,dukascopy_sample
EURSEK,72,1.1026,708.0,dukascopy_sample
EURSEK,73,1.0943,715.0,dukascopy_sample
EURSEK,74,0.9648,708.0,dukascopy_sample
